"Test Case Name";"Objective";"Precondition";"Test Steps";"Expected Result"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por QRCode Dinâmico Imediato)";"Validar recebimento de Pix por QRCode Dinâmico Imediato para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação QRCode Dinâmico Imediato válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por QRCode Dinâmico Imediato Saque)";"Validar recebimento de Pix por QRCode Dinâmico Imediato Saque para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação QRCode Dinâmico Imediato Saque válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por Dinâmico de Troco)";"Validar recebimento de Pix por Dinâmico de Troco para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação Dinâmico de Troco válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE; 9) Validar ausência de registro na tabela de TROCO";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE/TROCO"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por Dinâmico com Vencimento)";"Validar recebimento de Pix por Dinâmico com Vencimento para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação Dinâmico com Vencimento válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por COBR Dinâmico)";"Validar recebimento de Pix por COBR Dinâmico para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação COBR Dinâmico válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Encerrada por QRCode Dinâmico Imediato de Saque)";"Validar recebimento de Pix por QRCode Dinâmico Imediato de Saque para PF, conta Salário, status Encerrada";"Conta PF Salário status Encerrada; Iniciação QRCode Dinâmico Imediato de Saque válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por Chave)";"Validar recebimento de Pix por Chave para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação Chave válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por Dados Bancários)";"Validar recebimento de Pix por Dados Bancários para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação Dados Bancários válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por QRCode Estático)";"Validar recebimento de Pix por QRCode Estático para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação QRCode Estático válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por QRCode Estático Saque)";"Validar recebimento de Pix por QRCode Estático Saque para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação QRCode Estático Saque válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por QRCode Dinâmico Imediato)";"Validar recebimento de Pix por QRCode Dinâmico Imediato para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação QRCode Dinâmico Imediato válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por QRCode Dinâmico Imediato Saque)";"Validar recebimento de Pix por QRCode Dinâmico Imediato Saque para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação QRCode Dinâmico Imediato Saque válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por Dinâmico de Troco)";"Validar recebimento de Pix por Dinâmico de Troco para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação Dinâmico de Troco válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE; 9) Validar ausência de registro na tabela de TROCO";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE/TROCO"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por Dinâmico com Vencimento)";"Validar recebimento de Pix por Dinâmico com Vencimento para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação Dinâmico com Vencimento válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por COBR Dinâmico)";"Validar recebimento de Pix por COBR Dinâmico para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação COBR Dinâmico válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Crise por QRCode Dinâmico Imediato de Saque)";"Validar recebimento de Pix por QRCode Dinâmico Imediato de Saque para PF, conta Salário, status Crise";"Conta PF Salário status Crise; Iniciação QRCode Dinâmico Imediato de Saque válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado; 8) Validar ausência de registro na tabela de SAQUE";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado; Sem registro de SAQUE"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Transformada por Chave)";"Validar recebimento de Pix por Chave para PF, conta Salário, status Transformada";"Conta PF Salário status Transformada; Iniciação Chave válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Transformada por Dados Bancários)";"Validar recebimento de Pix por Dados Bancários para PF, conta Salário, status Transformada";"Conta PF Salário status Transformada; Iniciação Dados Bancários válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
"[SISTEMA B] Recebimento de Pix - Pix cancelado (Conta Salário não aceita recebimento) (PF Salário Transformada por QRCode Estático)";"Validar recebimento de Pix por QRCode Estático para PF, conta Salário, status Transformada";"Conta PF Salário status Transformada; Iniciação QRCode Estático válida; Pagador habilitado";"1) Montar payload (pagador; recebedor; iniciação; valores); 2) Enviar no endpoint de envio para fila Bacen; 3) Validar tabela X com status=CANCELADO; 4) Validar tabela Y sem lançamento de crédito; 5) Validar tabela M sem movimentação de crédito; 6) Validar tabela Z com mensagens pacs coerentes e XML válido conforme Catálogo Pix Bacen; 7) Validar saldo inalterado";"Pix CANCELADO; Sem crédito em Y/M; Mensageria Z coerente; XML válido; Saldo não alterado"
